frame	slot	y	0730	0740	0750	0760	0770	0780	0790	07A0	07B0	07C0	07D0	07E0	07F0
529	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
529	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
529	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
529	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
529	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
529	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
529	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
529	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
530	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
530	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
530	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
530	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
530	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
530	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
530	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
530	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
530	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
530	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
530	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
530	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
530	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
530	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
530	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
530	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
530	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
530	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
530	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
530	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
530	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
530	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
530	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
530	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
530	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
530	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
531	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
531	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
531	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
531	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
531	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
531	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
531	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
531	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
531	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
531	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
531	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
531	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
531	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
531	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
531	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
531	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
531	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
531	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
531	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
531	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
531	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
531	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
531	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
531	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
531	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
531	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
532	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
532	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
532	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
532	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
532	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
532	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
532	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
532	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
532	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
532	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
532	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
532	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
532	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
532	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
532	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
532	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
532	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
532	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
532	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
532	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
532	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
532	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
532	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
532	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
532	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
532	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
533	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
533	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
533	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
533	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
533	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
533	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
533	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
533	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
533	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
533	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
533	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
533	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
533	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
533	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
533	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
533	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
533	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
533	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
533	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
533	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
533	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
533	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
533	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
533	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
533	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
533	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
534	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
534	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
534	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
534	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
534	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
534	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
534	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
534	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
534	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
534	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
534	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
534	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
534	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
534	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
534	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
534	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
534	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
534	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
534	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
534	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
534	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
534	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
534	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
534	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
534	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
534	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
535	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
535	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
535	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
535	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
535	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
535	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
535	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
535	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
535	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
535	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
535	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
535	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
535	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
535	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
535	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
535	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
535	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
535	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
535	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
535	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
535	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
535	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
535	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
535	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
535	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
535	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
536	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
536	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
536	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
536	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
536	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
536	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
536	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
536	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
536	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
536	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
536	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
536	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
536	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
536	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
536	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
536	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
536	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
536	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
536	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
536	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
536	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
536	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
536	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
536	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
536	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
536	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
537	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
537	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
537	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
537	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
537	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
537	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
537	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
537	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
537	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
537	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
537	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
537	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
537	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
537	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
537	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
537	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
537	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
537	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
537	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
537	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
537	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
537	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
537	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
537	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
537	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
537	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
538	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
538	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
538	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
538	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
538	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
538	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
538	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
538	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
538	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
538	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
538	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
538	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
538	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
538	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
538	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
538	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
538	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
538	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
538	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
538	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
538	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
538	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
538	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
538	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
538	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
538	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
539	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
539	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
539	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
539	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
539	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
539	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
539	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
539	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
539	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
539	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
539	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
539	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
539	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
539	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
539	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
539	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
539	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
539	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
539	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
539	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
539	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
539	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
539	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
539	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
539	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
539	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
540	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
540	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
540	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
540	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
540	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
540	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
540	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
540	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
540	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
540	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
540	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
540	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
540	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
540	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
540	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
540	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
540	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
540	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
540	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
540	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
540	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
540	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
540	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
540	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
540	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
540	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
541	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
541	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
541	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
541	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
541	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
541	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
541	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
541	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
541	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
541	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
541	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
541	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
541	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
541	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
541	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
541	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
541	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
541	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
541	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
541	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
541	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
541	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
541	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
541	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
541	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
541	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
542	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
542	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
542	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
542	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
542	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
542	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
542	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
542	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
542	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
542	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
542	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
542	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
542	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
542	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
542	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
542	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
542	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
542	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
542	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
542	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
542	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
542	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
542	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
542	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
542	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
542	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
543	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
543	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
543	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
543	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
543	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
543	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
543	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
543	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
543	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
543	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
543	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
543	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
543	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
543	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
543	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
543	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
543	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
543	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
543	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
543	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
543	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
543	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
543	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
543	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
543	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
543	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
544	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
544	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
544	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
544	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
544	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
544	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
544	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
544	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
544	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
544	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
544	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
544	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
544	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
544	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
544	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
544	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
544	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
544	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
544	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
544	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
544	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
544	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
544	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
544	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
544	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
544	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
545	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
545	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
545	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
545	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
545	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
545	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
545	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
545	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
545	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
545	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
545	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
545	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
545	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
545	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
545	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
545	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
545	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
545	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
